freelancer_ID,name,gender,age,country,language,primary_skill,years_of_experience,hourly_rate (USD),rating,is_active,client_satisfaction
FL250754,Anthony Krause,MALE,51.0,China,Mandarin,Blockchain Development,17.0,40.0,4.5,True,0.72
FL250755,Diane Dean,FEMALE,42.0,France,French,AI,21.0,40.0,2.5,True,0.73
FL250756,Stuart Mckinney,MALE,26.0,Japan,Japanese,Data Analysis,7.0,75.0,2.9,False,0.78
FL250757,Kellie Le,FEMALE,49.0,Indonesia,Indonesian,AI,22.0,75.0,0.0,True,0.79
FL250758,Lauren Henry,FEMALE,37.0,Italy,Italian,DevOps,9.0,75.0,3.5,False,0.75
FL250759,Brandon Fox,MALE,31.0,Australia,English,AI,1.0,40.0,4.5,False,0.96
FL250760,Richard Smith,MALE,51.0,South Korea,Korean,Mobile Apps,5.0,40.0,1.7,True,0.61
FL250761,John White,MALE,60.0,China,Mandarin,DevOps,40.0,50.0,4.6,True,1.0
FL250762,Gilbert Mcintyre,MALE,51.0,Canada,English,Blockchain Development,19.0,50.0,2.6,True,0.82
FL250763,Christopher Sparks,MALE,37.0,Germany,German,Graphic Design,12.0,40.0,4.9,True,0.8
FL250764,Aaron Hicks,MALE,52.0,India,Hindi,Blockchain Development,7.0,40.0,2.2,False,0.96
FL250765,Jose Patterson,MALE,27.0,Indonesia,Indonesian,Blockchain Development,4.0,20.0,2.6,False,0.63
FL250766,Bryan Long,MALE,48.0,Australia,English,Graphic Design,24.0,40.0,2.2,False,0.67
FL250767,Tammy Gomez,FEMALE,22.0,Japan,Japanese,Data Analysis,1.0,30.0,3.3,True,0.61
FL250768,Diana Raymond,FEMALE,48.0,Germany,German,Mobile Apps,28.0,30.0,4.9,False,0.77
FL250769,Jessica Armstrong,FEMALE,54.0,United States,English,Mobile Apps,19.0,75.0,0.0,False,0.79
FL250770,Amanda Martin,FEMALE,52.0,South Korea,Korean,Data Analysis,4.0,50.0,2.6,False,0.84
FL250771,Anne Hamilton,FEMALE,39.0,Turkey,Turkish,Web Development,20.0,100.0,2.6,True,0.89
FL250772,Heather Curtis,FEMALE,54.0,Russia,Russian,Mobile Apps,19.0,30.0,4.0,False,0.9
FL250773,Tiffany Moses,FEMALE,22.0,United States,English,Cybersecurity,1.0,20.0,4.8,False,0.87
FL250774,Jacqueline Moon,FEMALE,29.0,South Africa,Afrikaans,Mobile Apps,8.0,50.0,0.0,False,0.77
FL250775,James Campbell,MALE,23.0,Spain,Spanish,DevOps,3.0,30.0,1.6,True,0.72
FL250776,Melissa Vasquez,FEMALE,58.0,Mexico,Spanish,DevOps,30.0,50.0,1.3,True,0.87
FL250777,Katherine Carlson,FEMALE,56.0,China,Mandarin,Blockchain Development,3.0,40.0,4.1,True,0.89
FL250778,Adam Clay,MALE,48.0,Turkey,Turkish,Web Development,19.0,40.0,1.5,False,0.87
FL250779,Amy Combs,FEMALE,31.0,Russia,Russian,Mobile Apps,11.0,40.0,4.3,True,0.76
FL250780,Anthony Case,MALE,44.0,Australia,English,Machine Learning,26.0,50.0,1.6,False,1.0
FL250781,Kimberly Brown,FEMALE,42.0,Egypt,Arabic,Mobile Apps,10.0,100.0,3.7,True,0.94
FL250782,Joshua Holloway,MALE,59.0,United States,English,Cybersecurity,17.0,50.0,1.4,True,0.79
FL250783,Cynthia Walton,FEMALE,41.0,Argentina,Spanish,Blockchain Development,9.0,100.0,4.5,True,0.83
FL250784,Shawn Delgado,MALE,21.0,China,Mandarin,Data Analysis,0.0,40.0,3.7,False,0.74
FL250785,Jeremy Smith,MALE,53.0,United Kingdom,English,DevOps,5.0,75.0,1.1,False,0.92
FL250786,Marc Ortiz,MALE,35.0,Argentina,Spanish,Mobile Apps,15.0,40.0,3.7,False,0.66
FL250787,Michelle Gregory,FEMALE,25.0,Brazil,Portuguese,Machine Learning,3.0,50.0,3.2,True,0.74
FL250788,Melanie Gay,FEMALE,23.0,Italy,Italian,UI/UX Design,1.0,30.0,5.0,False,0.97
FL250789,Brittany Lambert,FEMALE,56.0,Egypt,Arabic,Graphic Design,13.0,30.0,0.0,False,0.77
FL250790,Mary Hernandez,FEMALE,31.0,Mexico,Spanish,UI/UX Design,6.0,40.0,3.5,False,0.86
FL250791,Jonathan Jones,MALE,24.0,United States,English,Cybersecurity,4.0,50.0,3.1,False,0.95
FL250792,Gina Williams,FEMALE,35.0,Brazil,Portuguese,Cybersecurity,7.0,40.0,3.9,False,0.72
FL250793,Kelly Lawson,FEMALE,20.0,Spain,Spanish,AI,1.0,40.0,3.5,False,0.71
FL250794,Keith Smith,MALE,26.0,Australia,English,Data Analysis,5.0,100.0,2.5,True,0.93
FL250795,Christopher Hunter,MALE,54.0,United Kingdom,English,DevOps,29.0,40.0,3.1,True,0.79
FL250796,Dwayne Parks,MALE,53.0,Russia,Russian,Cybersecurity,12.0,100.0,4.7,True,0.87
FL250797,Mary Hall,FEMALE,33.0,Canada,English,DevOps,4.0,40.0,1.9,False,0.73
FL250798,Jake Gilmore,MALE,43.0,Netherlands,Dutch,Web Development,12.0,40.0,1.6,True,0.74
FL250799,Mark Lopez,MALE,37.0,Canada,English,DevOps,3.0,20.0,2.5,False,0.62
FL250800,Dana Rice,FEMALE,58.0,France,French,Data Analysis,15.0,20.0,3.5,False,0.98
FL250801,Beth Young,FEMALE,39.0,Spain,Spanish,Mobile Apps,15.0,50.0,2.6,False,0.8
FL250802,Ryan Powell,MALE,43.0,Turkey,Turkish,Graphic Design,13.0,20.0,1.2,True,0.69
FL250803,Amanda Fowler,FEMALE,40.0,Spain,Spanish,Blockchain Development,20.0,30.0,2.6,False,0.9
FL250804,Lindsay Rivera,FEMALE,51.0,United Kingdom,English,Machine Learning,30.0,75.0,2.6,True,0.74
FL250805,Mark Ward,MALE,23.0,Germany,German,AI,4.0,50.0,4.5,False,0.98
FL250806,Amanda Smith,FEMALE,31.0,Indonesia,Indonesian,Graphic Design,9.0,20.0,2.6,True,0.84
FL250807,Emily Brown,FEMALE,44.0,Russia,Russian,Web Development,3.0,20.0,5.0,True,0.75
FL250808,Dwayne Cardenas,MALE,56.0,Germany,German,Mobile Apps,23.0,75.0,3.9,True,0.79
FL250809,Dr. Rhonda Hernandez,FEMALE,48.0,Australia,English,Cybersecurity,5.0,100.0,1.8,True,0.97
FL250810,Melody Barker,FEMALE,46.0,Russia,Russian,Web Development,28.0,30.0,4.2,True,0.79
FL250811,Russell Carpenter,MALE,21.0,Egypt,Arabic,AI,0.0,20.0,2.6,False,0.64
FL250812,Richard Hill,MALE,52.0,Russia,Russian,Data Analysis,30.0,30.0,2.0,True,0.68
FL250813,Lindsay Potts,FEMALE,39.0,Russia,Russian,Graphic Design,20.0,75.0,2.7,True,0.67
FL250814,Michelle Campbell,FEMALE,31.0,Australia,English,Mobile Apps,0.0,30.0,2.3,False,0.79
FL250815,Alan Williams,MALE,22.0,South Korea,Korean,UI/UX Design,4.0,40.0,3.8,True,1.0
FL250816,Robin Hinton,FEMALE,38.0,United Kingdom,English,UI/UX Design,10.0,40.0,2.6,False,0.66
FL250817,Brian Holland,MALE,44.0,Argentina,Spanish,Graphic Design,24.0,75.0,4.6,False,0.97
FL250818,Adam Stone,MALE,53.0,Indonesia,Indonesian,Machine Learning,21.0,100.0,3.4,False,0.62
FL250819,Curtis Lambert,MALE,22.0,China,Mandarin,Data Analysis,2.0,20.0,2.6,False,0.79
FL250820,Alexandra Sims,FEMALE,40.0,India,Hindi,Blockchain Development,14.0,75.0,0.0,True,0.79
FL250821,Brenda Spencer,FEMALE,49.0,China,Mandarin,Mobile Apps,15.0,40.0,3.9,False,0.86
FL250822,Joshua Bush,MALE,30.0,Australia,English,UI/UX Design,11.0,30.0,4.2,False,0.65
FL250823,Erin Martin,FEMALE,37.0,Japan,Japanese,AI,6.0,20.0,2.6,False,0.99
FL250824,Alexander Hogan,MALE,21.0,Egypt,Arabic,Graphic Design,2.0,100.0,3.6,False,0.85
FL250825,William Harris,MALE,20.0,South Korea,Korean,AI,1.0,50.0,2.6,True,0.81
FL250826,Michael Mcmahon,MALE,20.0,China,Mandarin,Data Analysis,2.0,40.0,2.1,False,0.64
FL250827,Michael Watson,MALE,20.0,Argentina,Spanish,Machine Learning,2.0,20.0,3.9,False,0.84
FL250828,Lori Perez,FEMALE,26.0,Russia,Russian,Machine Learning,2.0,40.0,0.0,False,0.66
FL250829,Lindsay Le,FEMALE,50.0,South Korea,Korean,Web Development,12.0,75.0,0.0,False,0.75
FL250830,Scott Long,MALE,50.0,Spain,Spanish,AI,28.0,30.0,1.8,False,0.79
FL250831,Diana Ferguson,FEMALE,54.0,Indonesia,Indonesian,AI,4.0,20.0,1.1,True,0.63
FL250832,Joseph Miller,MALE,54.0,Spain,Spanish,Blockchain Development,3.0,20.0,1.6,True,0.7
FL250833,Julia Reid,FEMALE,34.0,Egypt,Arabic,Machine Learning,4.0,30.0,3.1,False,0.9
FL250834,Samantha Matthews,FEMALE,20.0,Italy,Italian,DevOps,1.0,50.0,3.4,True,0.79
FL250835,Brian Bailey,MALE,29.0,Germany,German,AI,8.0,40.0,3.1,False,0.6
FL250836,Toni Hinton,FEMALE,57.0,United Kingdom,English,DevOps,11.0,75.0,2.3,False,0.79
FL250837,Robin Ortiz,FEMALE,36.0,Netherlands,Dutch,AI,8.0,40.0,2.6,False,0.8
FL250838,Adam Griffith,MALE,51.0,South Korea,Korean,Web Development,32.0,50.0,3.2,False,0.88
FL250839,Daniel Roberson,MALE,44.0,India,Hindi,UI/UX Design,4.0,30.0,0.0,False,0.8
FL250840,Dale Haynes,MALE,58.0,Spain,Spanish,Cybersecurity,33.0,30.0,3.3,True,0.71
FL250841,Emily Scott,FEMALE,38.0,South Africa,Afrikaans,Mobile Apps,14.0,40.0,1.1,True,0.76
FL250842,David Brown,MALE,24.0,United States,English,UI/UX Design,6.0,30.0,4.6,True,0.93
FL250843,Stephanie Guzman,FEMALE,30.0,Turkey,Turkish,Blockchain Development,5.0,30.0,2.6,False,0.79
FL250844,Maxwell Johnson,MALE,25.0,Indonesia,Indonesian,Cybersecurity,3.0,75.0,2.6,False,0.83
FL250845,Reginald Stephens,MALE,54.0,Indonesia,Indonesian,Mobile Apps,17.0,100.0,0.0,False,0.71
FL250846,Justin Jones,MALE,54.0,Italy,Italian,Cybersecurity,9.0,20.0,0.0,True,0.96
FL250847,Kristine Garcia,FEMALE,53.0,France,French,Graphic Design,16.0,40.0,0.0,False,0.79
FL250848,John Nguyen,MALE,22.0,Russia,Russian,AI,3.0,75.0,3.4,True,0.65
FL250849,Anna Fleming,FEMALE,23.0,Mexico,Spanish,Data Analysis,2.0,20.0,1.3,False,0.79
FL250850,Linda Williamson,FEMALE,47.0,France,French,Cybersecurity,16.0,50.0,1.9,False,0.71
FL250851,Roy Wilson,MALE,24.0,France,French,Web Development,6.0,50.0,1.4,True,0.63
FL250852,Jennifer Pierce,FEMALE,57.0,India,Hindi,UI/UX Design,10.0,100.0,4.3,False,0.79
FL250853,Jason Johnson,MALE,48.0,Spain,Spanish,Graphic Design,16.0,30.0,2.6,False,0.97
FL250854,Jasmine Lane,FEMALE,21.0,Turkey,Turkish,UI/UX Design,0.0,100.0,4.3,False,0.79
FL250855,Evan Soto,MALE,33.0,Japan,Japanese,AI,13.0,75.0,0.0,True,0.79
FL250856,Kevin Serrano,MALE,41.0,Turkey,Turkish,DevOps,12.0,40.0,1.3,False,0.85
FL250857,Nathaniel Benson,MALE,40.0,Australia,English,Cybersecurity,13.0,50.0,2.9,False,0.82
FL250858,Deanna Miles,FEMALE,40.0,Mexico,Spanish,Graphic Design,22.0,40.0,4.3,False,0.95
FL250859,Beverly Roy,FEMALE,20.0,United States,English,Graphic Design,1.0,40.0,2.7,False,0.94
FL250860,Heather Saunders,FEMALE,42.0,Mexico,Spanish,Web Development,9.0,50.0,4.2,False,0.96
FL250861,Nicholas Guerrero,MALE,32.0,Canada,English,Blockchain Development,12.0,40.0,0.0,True,0.63
FL250862,Christopher Johnson,MALE,60.0,Japan,Japanese,AI,9.0,20.0,2.2,False,0.6
FL250863,Steven Flowers,MALE,46.0,Egypt,Arabic,Machine Learning,12.0,50.0,4.7,True,0.77
FL250864,Marvin Woods III,MALE,29.0,China,Mandarin,DevOps,0.0,30.0,0.0,False,0.63
FL250865,Michelle Cook,FEMALE,39.0,Brazil,Portuguese,Mobile Apps,18.0,20.0,2.5,True,0.61
FL250866,Logan Zamora,MALE,55.0,Russia,Russian,Mobile Apps,2.0,50.0,3.9,True,0.88
FL250867,Casey Roberts,MALE,55.0,Turkey,Turkish,Cybersecurity,9.0,100.0,1.2,True,0.69
FL250868,Jerry Price,MALE,40.0,Indonesia,Indonesian,Data Analysis,2.0,75.0,4.5,True,0.79
FL250869,Kelly Ellis,FEMALE,56.0,China,Mandarin,UI/UX Design,35.0,40.0,2.7,True,0.82
FL250870,Caleb Guerra,MALE,57.0,Mexico,Spanish,Mobile Apps,21.0,75.0,2.0,False,0.96
FL250871,Samantha Norman,FEMALE,56.0,Russia,Russian,DevOps,3.0,40.0,1.7,False,0.71
FL250872,Sarah Clarke,FEMALE,49.0,Germany,German,Mobile Apps,24.0,75.0,3.0,True,0.77
FL250873,Aaron Blair,MALE,26.0,Spain,Spanish,Blockchain Development,9.0,75.0,2.1,True,0.79
FL250874,Courtney Burton,FEMALE,36.0,South Korea,Korean,UI/UX Design,0.0,75.0,1.5,False,0.73
FL250875,Gerald Taylor,MALE,20.0,Russia,Russian,Web Development,2.0,30.0,1.7,True,0.6
FL250876,Mary Ward,FEMALE,40.0,Spain,Spanish,AI,9.0,40.0,1.2,True,0.67
FL250877,Mrs. Lisa Beard DVM,FEMALE,30.0,India,Hindi,Mobile Apps,6.0,75.0,0.0,False,0.8
FL250878,Larry Wallace,MALE,51.0,Australia,English,Graphic Design,21.0,20.0,2.6,True,0.79
FL250879,Jeremiah Thompson,MALE,46.0,United States,English,UI/UX Design,24.0,40.0,3.3,True,0.87
FL250880,Mrs. Jessica Williams DVM,FEMALE,25.0,South Korea,Korean,AI,6.0,20.0,2.1,False,0.79
FL250881,Martin Moreno,MALE,53.0,Netherlands,Dutch,Web Development,32.0,50.0,2.6,True,0.79
FL250882,Yolanda Proctor,FEMALE,50.0,Egypt,Arabic,Mobile Apps,31.0,100.0,2.9,True,0.89
FL250883,Allen Turner,MALE,45.0,South Korea,Korean,AI,9.0,20.0,3.3,True,0.93
FL250884,Beth Huff,FEMALE,48.0,Canada,English,Cybersecurity,24.0,100.0,4.8,True,0.84
FL250885,John Mckinney,MALE,30.0,Indonesia,Indonesian,DevOps,9.0,100.0,4.5,False,0.78
FL250886,Sarah Ho,FEMALE,33.0,Netherlands,Dutch,UI/UX Design,6.0,50.0,3.1,False,0.9
FL250887,Lindsey Wang,FEMALE,50.0,United Kingdom,English,DevOps,11.0,40.0,4.9,True,0.88
FL250888,Margaret Schwartz,FEMALE,24.0,Indonesia,Indonesian,Data Analysis,9.0,20.0,0.0,False,0.76
FL250889,Kyle Ray,MALE,38.0,Italy,Italian,Web Development,14.0,75.0,1.5,False,0.62
FL250890,Isaac Hebert,MALE,56.0,Japan,Japanese,DevOps,2.0,75.0,2.4,False,0.79
FL250891,Michele Jones,FEMALE,41.0,Russia,Russian,DevOps,2.0,100.0,4.5,False,0.75
FL250892,Austin Allen,MALE,41.0,Italy,Italian,UI/UX Design,11.0,100.0,2.5,True,0.8
FL250893,Haley Castro,FEMALE,42.0,Germany,German,Graphic Design,13.0,30.0,3.3,False,0.63
FL250894,David Armstrong,MALE,26.0,India,Hindi,Blockchain Development,7.0,75.0,3.0,False,0.84
FL250895,Wendy Mitchell,FEMALE,44.0,Canada,English,Cybersecurity,25.0,75.0,2.7,True,0.78
FL250896,Anthony Hernandez,MALE,46.0,Canada,English,Graphic Design,20.0,20.0,1.2,False,0.74
FL250897,Erica Johnson,FEMALE,36.0,United States,English,UI/UX Design,8.0,50.0,4.3,False,0.9
FL250898,Randall Barrett,MALE,26.0,Netherlands,Dutch,AI,6.0,40.0,1.3,False,0.79
FL250899,Nathan Huff,MALE,21.0,Germany,German,UI/UX Design,3.0,50.0,4.6,True,0.79
FL250900,Robin Walsh,FEMALE,39.0,Indonesia,Indonesian,UI/UX Design,18.0,50.0,2.1,False,0.75
FL250901,Yvonne Robinson,FEMALE,37.0,United States,English,Blockchain Development,18.0,40.0,4.5,False,0.72
FL250902,Kathleen Hendrix,FEMALE,47.0,Russia,Russian,UI/UX Design,3.0,40.0,4.4,True,0.92
FL250903,Jennifer Baker,FEMALE,53.0,Russia,Russian,Graphic Design,32.0,20.0,0.0,False,0.79
FL250904,Kim Martinez,FEMALE,53.0,Argentina,Spanish,Mobile Apps,19.0,20.0,1.3,False,0.79
FL250905,Andrew Little,MALE,21.0,India,Hindi,Data Analysis,2.0,50.0,2.6,False,0.86
FL250906,Kelly Shelton,FEMALE,35.0,United Kingdom,English,Blockchain Development,0.0,40.0,2.6,True,0.85
FL250907,Steven Duncan,MALE,31.0,Argentina,Spanish,Machine Learning,13.0,40.0,1.2,False,0.62
FL250908,Kristen Haney,FEMALE,55.0,South Korea,Korean,AI,2.0,30.0,3.1,True,0.91
FL250909,Kathy Reese,FEMALE,59.0,Turkey,Turkish,Web Development,11.0,75.0,2.3,True,0.8
FL250910,Steven Murphy,MALE,59.0,France,French,Cybersecurity,17.0,100.0,4.0,False,0.72
FL250911,William Hartman,MALE,47.0,India,Hindi,Blockchain Development,10.0,75.0,1.9,False,0.79
FL250912,Sonya Haley,FEMALE,53.0,South Africa,Afrikaans,Machine Learning,26.0,75.0,2.4,True,0.79
FL250913,Robert Evans,MALE,49.0,South Africa,Afrikaans,Data Analysis,9.0,30.0,2.6,True,0.74
FL250914,Patricia Richardson,FEMALE,50.0,South Africa,Afrikaans,Mobile Apps,8.0,50.0,3.7,True,0.82
FL250915,Carolyn Lopez,FEMALE,59.0,South Korea,Korean,Machine Learning,22.0,100.0,1.1,False,0.85
FL250916,Kyle Burns,MALE,33.0,Turkey,Turkish,Data Analysis,8.0,75.0,2.3,True,0.68
FL250917,Margaret Garcia,FEMALE,45.0,Canada,English,Web Development,22.0,40.0,3.7,True,0.99
FL250918,Brittany Barker,FEMALE,36.0,Italy,Italian,Graphic Design,14.0,30.0,1.9,False,0.62
FL250919,Paul Campbell,MALE,46.0,South Africa,Afrikaans,UI/UX Design,6.0,30.0,1.5,False,0.79
FL250920,Amy Morrow,FEMALE,53.0,Turkey,Turkish,Graphic Design,14.0,30.0,0.0,False,0.83
FL250921,Amy Fitzgerald,FEMALE,24.0,United States,English,Web Development,2.0,30.0,3.6,False,0.92
FL250922,Anita Becker,FEMALE,49.0,Spain,Spanish,DevOps,4.0,75.0,2.1,False,0.85
FL250923,Mrs. Amy Brooks,FEMALE,49.0,South Korea,Korean,AI,4.0,75.0,2.9,False,0.79
FL250924,Lori Marshall,FEMALE,49.0,South Korea,Korean,Mobile Apps,24.0,100.0,3.6,True,0.79
FL250925,Jennifer Miller,FEMALE,58.0,Brazil,Portuguese,Blockchain Development,29.0,30.0,3.3,True,0.89
FL250926,Thomas Young,MALE,50.0,South Africa,Afrikaans,UI/UX Design,13.0,40.0,2.5,True,0.81
FL250927,Zachary Larsen,MALE,27.0,South Africa,Afrikaans,DevOps,1.0,100.0,3.7,True,0.61
FL250928,Valerie Gutierrez,FEMALE,20.0,South Korea,Korean,Machine Learning,9.0,30.0,4.6,True,0.79
FL250929,Daniel Parker,MALE,52.0,Russia,Russian,Blockchain Development,15.0,40.0,0.0,True,0.92
FL250930,Nicole Bennett,FEMALE,22.0,France,French,Machine Learning,2.0,30.0,2.0,False,0.96
FL250931,Lauren Lowery,FEMALE,38.0,Turkey,Turkish,Web Development,14.0,100.0,1.7,False,0.66
FL250932,Alexander Woodward,MALE,21.0,Canada,English,Graphic Design,0.0,100.0,3.0,False,0.64
FL250933,Anthony Walter,MALE,41.0,Australia,English,AI,15.0,40.0,3.4,False,1.0
FL250934,Valerie Finley,FEMALE,33.0,Indonesia,Indonesian,Blockchain Development,6.0,40.0,3.2,True,0.95
FL250935,Deborah Kelley,FEMALE,38.0,Mexico,Spanish,Mobile Apps,11.0,40.0,2.8,False,0.91
FL250936,Kristina Miller,FEMALE,26.0,Russia,Russian,DevOps,8.0,20.0,4.1,True,0.82
FL250937,Anne Hampton,FEMALE,43.0,Netherlands,Dutch,AI,3.0,20.0,0.0,True,0.95
FL250938,Sandra Henry,FEMALE,21.0,Italy,Italian,Cybersecurity,0.0,40.0,0.0,True,0.95
FL250939,Tony Hester,MALE,47.0,South Korea,Korean,Mobile Apps,7.0,30.0,2.6,False,0.69
FL250940,Nathan Davis,MALE,35.0,Spain,Spanish,Graphic Design,6.0,40.0,2.6,True,0.91
FL250941,Erica Jackson,FEMALE,37.0,Indonesia,Indonesian,Mobile Apps,9.0,30.0,2.7,True,0.79
FL250942,Nancy Glover,FEMALE,38.0,Brazil,Portuguese,AI,15.0,40.0,4.0,False,0.62
FL250943,Richard Sanchez,MALE,40.0,Canada,English,Data Analysis,20.0,20.0,2.5,False,0.81
FL250944,Savannah Reid,FEMALE,46.0,Brazil,Portuguese,Data Analysis,16.0,75.0,0.0,False,0.94
FL250945,Robert Salazar,MALE,56.0,Egypt,Arabic,DevOps,22.0,30.0,2.6,False,0.95
FL250946,Hector Greer,MALE,24.0,Turkey,Turkish,Graphic Design,2.0,40.0,1.6,False,1.0
FL250947,Thomas Jackson,MALE,41.0,Mexico,Spanish,AI,1.0,75.0,0.0,True,0.94
FL250948,Tina Clark,FEMALE,38.0,Turkey,Turkish,Mobile Apps,8.0,30.0,4.0,True,0.92
FL250949,Heather Brown,FEMALE,28.0,France,French,DevOps,8.0,50.0,2.5,True,0.95
FL250950,John Weaver,MALE,25.0,Brazil,Portuguese,DevOps,7.0,20.0,3.8,False,0.97
FL250951,Bradley Harris,MALE,41.0,United Kingdom,English,DevOps,8.0,50.0,4.8,False,0.75
FL250952,Cassandra Macdonald,FEMALE,45.0,Mexico,Spanish,Data Analysis,6.0,40.0,2.0,True,0.78
FL250953,Matthew White,MALE,47.0,Turkey,Turkish,DevOps,16.0,100.0,3.3,False,0.65
FL250954,Miss Kimberly Marshall,FEMALE,59.0,United Kingdom,English,Data Analysis,40.0,40.0,2.5,True,0.7
FL250955,Laura Thompson,FEMALE,25.0,Canada,English,Blockchain Development,6.0,100.0,2.6,True,0.78
FL250956,Nathan Soto,MALE,27.0,Australia,English,Web Development,3.0,50.0,2.6,True,0.96
FL250957,Rhonda Hines,FEMALE,57.0,Australia,English,AI,5.0,100.0,0.0,True,0.8
FL250958,Gabrielle Bowman,FEMALE,34.0,Turkey,Turkish,UI/UX Design,12.0,20.0,1.6,True,0.64
FL250959,Julian Edwards,MALE,55.0,France,French,UI/UX Design,33.0,50.0,0.0,False,0.92
FL250960,Nicholas Scott,MALE,21.0,Egypt,Arabic,Blockchain Development,1.0,100.0,0.0,True,0.79
FL250961,Daniel Green,MALE,53.0,Netherlands,Dutch,DevOps,27.0,20.0,4.7,True,0.71
FL250962,Catherine Johnston,FEMALE,21.0,Germany,German,UI/UX Design,1.0,100.0,0.0,True,0.95
FL250963,Brenda Koch,FEMALE,36.0,Brazil,Portuguese,Web Development,9.0,20.0,4.1,False,0.86
FL250964,Mr. Robert Meza,MALE,40.0,Germany,German,AI,2.0,30.0,1.3,True,0.77
FL250965,Latoya Brown,FEMALE,59.0,United Kingdom,English,UI/UX Design,40.0,100.0,2.6,False,0.79
FL250966,David Osborne III,MALE,45.0,Netherlands,Dutch,Cybersecurity,4.0,20.0,2.7,False,0.72
FL250967,David Hooper,MALE,44.0,South Korea,Korean,Machine Learning,9.0,40.0,2.6,False,0.7
FL250968,Sarah Miller,FEMALE,36.0,United Kingdom,English,Cybersecurity,13.0,30.0,3.6,False,0.86
FL250969,Lisa Werner MD,FEMALE,26.0,India,Hindi,Graphic Design,1.0,75.0,3.0,True,0.79
FL250970,Eric Jimenez,MALE,49.0,India,Hindi,Web Development,1.0,40.0,0.0,False,0.82
FL250971,Jay Bush,MALE,29.0,France,French,Mobile Apps,3.0,40.0,0.0,True,0.81
FL250972,Johnny Rice,MALE,32.0,France,French,Graphic Design,1.0,40.0,3.1,True,0.76
FL250973,Matthew Strong,MALE,24.0,Indonesia,Indonesian,Blockchain Development,3.0,30.0,3.9,False,0.9
FL250974,Mark Chandler,MALE,35.0,South Korea,Korean,DevOps,14.0,30.0,1.6,True,0.67
FL250975,Crystal Brown,FEMALE,43.0,Spain,Spanish,Blockchain Development,2.0,40.0,1.8,False,0.61
FL250976,Timothy Barton,MALE,53.0,South Korea,Korean,Machine Learning,27.0,100.0,3.7,False,0.73
FL250977,Lisa Hickman,FEMALE,38.0,Russia,Russian,DevOps,7.0,75.0,2.6,False,0.79
FL250978,Alan Mendoza,MALE,57.0,United Kingdom,English,Cybersecurity,29.0,75.0,4.1,False,0.9
FL250979,Jason Sanders,MALE,27.0,China,Mandarin,Blockchain Development,5.0,75.0,1.4,True,0.64
FL250980,Charles Dean,MALE,43.0,Argentina,Spanish,Web Development,2.0,100.0,1.1,True,0.63
FL250981,Blake Newton,MALE,48.0,Canada,English,Data Analysis,18.0,40.0,3.9,False,0.79
FL250982,David Gonzalez,MALE,26.0,Brazil,Portuguese,Cybersecurity,8.0,20.0,3.6,False,0.67
FL250983,Cindy Williams,FEMALE,41.0,South Africa,Afrikaans,Graphic Design,0.0,40.0,0.0,False,0.97
FL250984,Laura Wong DDS,FEMALE,50.0,Italy,Italian,Data Analysis,16.0,75.0,4.5,False,0.69
FL250985,Robert Moran,MALE,48.0,South Africa,Afrikaans,Web Development,8.0,50.0,2.6,True,0.73
FL250986,Bradley Wu,MALE,60.0,Spain,Spanish,Blockchain Development,39.0,20.0,1.4,True,0.86
FL250987,Daniel Thomas,MALE,26.0,Egypt,Arabic,Machine Learning,9.0,50.0,0.0,True,0.81
FL250988,Michelle Peterson,FEMALE,35.0,South Korea,Korean,Graphic Design,16.0,100.0,4.3,True,0.74
FL250989,Seth Thomas,MALE,23.0,United States,English,Blockchain Development,4.0,100.0,2.2,True,0.64
FL250990,Evan Ramos,MALE,37.0,Australia,English,Graphic Design,4.0,75.0,3.2,False,0.76
FL250991,Michelle Solis,FEMALE,21.0,Argentina,Spanish,AI,2.0,100.0,3.7,True,0.73
FL250992,Charlotte Taylor,FEMALE,58.0,Germany,German,UI/UX Design,37.0,50.0,4.9,False,0.69
FL250993,Sandra Preston,FEMALE,52.0,Indonesia,Indonesian,Mobile Apps,32.0,75.0,3.2,False,0.79
FL250994,Jim Weiss,MALE,46.0,Russia,Russian,Mobile Apps,8.0,20.0,2.2,False,0.89
FL250995,Jennifer Hinton,FEMALE,34.0,South Africa,Afrikaans,DevOps,8.0,30.0,3.9,True,0.95
FL250996,Albert Wilcox,MALE,56.0,Turkey,Turkish,DevOps,13.0,100.0,0.0,False,0.68
FL250997,Cheryl Norris,FEMALE,26.0,Germany,German,Blockchain Development,6.0,40.0,2.8,False,0.82
FL250998,Kathy Watkins,FEMALE,37.0,Japan,Japanese,Data Analysis,15.0,75.0,2.6,False,0.94
FL250999,John Obrien,MALE,46.0,Russia,Russian,Machine Learning,22.0,100.0,2.8,True,0.97
FL251000,Dawn Green,FEMALE,36.0,Mexico,Spanish,UI/UX Design,18.0,20.0,1.7,True,0.72
