freelancer_ID,name,gender,age,country,language,primary_skill,years_of_experience,hourly_rate (USD),rating,is_active,client_satisfaction
FL250805,Mark Ward,MALE,23,Germany,German,AI,4,50,4.5,FALSE,0.98
FL250806,Amanda Smith,FEMALE,31,Indonesia,Indonesian,Graphic Design,9,20,2.6,TRUE,0.84
FL250807,Emily Brown,FEMALE,44,Russia,Russian,Web Development,3,20,5,TRUE,0.75
FL250808,Dwayne Cardenas,MALE,56,Germany,German,Mobile Apps,23,75,3.9,TRUE,0.79
FL250809,Dr. Rhonda Hernandez,FEMALE,48,Australia,English,Cybersecurity,5,100,1.8,TRUE,0.97
FL250810,Melody Barker,FEMALE,46,Russia,Russian,Web Development,28,30,4.2,TRUE,0.79
FL250811,Russell Carpenter,MALE,21,Egypt,Arabic,AI,0,20,2.6,FALSE,0.64
FL250812,Richard Hill,MALE,52,Russia,Russian,Data Analysis,30,30,2,TRUE,0.68
FL250813,Lindsay Potts,FEMALE,39,Russia,Russian,Graphic Design,20,75,2.7,TRUE,0.67
FL250814,Michelle Campbell,FEMALE,31,Australia,English,Mobile Apps,0,30,2.3,FALSE,0.79
FL250815,Alan Williams,MALE,22,South Korea,Korean,UI/UX Design,4,40,3.8,TRUE,1
FL250816,Robin Hinton,FEMALE,38,United Kingdom,English,UI/UX Design,10,40,2.6,FALSE,0.66
FL250817,Brian Holland,MALE,44,Argentina,Spanish,Graphic Design,24,75,4.6,FALSE,0.97
FL250818,Adam Stone,MALE,53,Indonesia,Indonesian,Machine Learning,21,100,3.4,FALSE,0.62
FL250819,Curtis Lambert,MALE,22,China,Mandarin,Data Analysis,2,20,2.6,FALSE,0.79
FL250820,Alexandra Sims,FEMALE,40,India,Hindi,Blockchain Development,14,75,0,TRUE,0.79
FL250821,Brenda Spencer,FEMALE,49,China,Mandarin,Mobile Apps,15,40,3.9,FALSE,0.86
FL250822,Joshua Bush,MALE,30,Australia,English,UI/UX Design,11,30,4.2,FALSE,0.65
FL250823,Erin Martin,FEMALE,37,Japan,Japanese,AI,6,20,2.6,FALSE,0.99
FL250824,Alexander Hogan,MALE,21,Egypt,Arabic,Graphic Design,2,100,3.6,FALSE,0.85
FL250825,William Harris,MALE,20,South Korea,Korean,AI,1,50,2.6,TRUE,0.81
FL250826,Michael Mcmahon,MALE,20,China,Mandarin,Data Analysis,2,40,2.1,FALSE,0.64
FL250827,Michael Watson,MALE,20,Argentina,Spanish,Machine Learning,2,20,3.9,FALSE,0.84
FL250828,Lori Perez,FEMALE,26,Russia,Russian,Machine Learning,2,40,0,FALSE,0.66
FL250829,Lindsay Le,FEMALE,50,South Korea,Korean,Web Development,12,75,0,FALSE,0.75
FL250830,Scott Long,MALE,50,Spain,Spanish,AI,28,30,1.8,FALSE,0.79
FL250831,Diana Ferguson,FEMALE,54,Indonesia,Indonesian,AI,4,20,1.1,TRUE,0.63
FL250832,Joseph Miller,MALE,54,Spain,Spanish,Blockchain Development,3,20,1.6,TRUE,0.7
FL250833,Julia Reid,FEMALE,34,Egypt,Arabic,Machine Learning,4,30,3.1,FALSE,0.9
FL250834,Samantha Matthews,FEMALE,20,Italy,Italian,DevOps,1,50,3.4,TRUE,0.79
FL250835,Brian Bailey,MALE,29,Germany,German,AI,8,40,3.1,FALSE,0.6
FL250836,Toni Hinton,FEMALE,57,United Kingdom,English,DevOps,11,75,2.3,FALSE,0.79
FL250837,Robin Ortiz,FEMALE,36,Netherlands,Dutch,AI,8,40,2.6,FALSE,0.8
FL250838,Adam Griffith,MALE,51,South Korea,Korean,Web Development,32,50,3.2,FALSE,0.88
FL250839,Daniel Roberson,MALE,44,India,Hindi,UI/UX Design,4,30,0,FALSE,0.8
FL250840,Dale Haynes,MALE,58,Spain,Spanish,Cybersecurity,33,30,3.3,TRUE,0.71
FL250841,Emily Scott,FEMALE,38,South Africa,Afrikaans,Mobile Apps,14,40,1.1,TRUE,0.76
FL250842,David Brown,MALE,24,United States,English,UI/UX Design,6,30,4.6,TRUE,0.93
FL250843,Stephanie Guzman,FEMALE,30,Turkey,Turkish,Blockchain Development,5,30,2.6,FALSE,0.79
FL250844,Maxwell Johnson,MALE,25,Indonesia,Indonesian,Cybersecurity,3,75,2.6,FALSE,0.83
FL250845,Reginald Stephens,MALE,54,Indonesia,Indonesian,Mobile Apps,17,100,0,FALSE,0.71
FL250846,Justin Jones,MALE,54,Italy,Italian,Cybersecurity,9,20,0,TRUE,0.96
FL250847,Kristine Garcia,FEMALE,53,France,French,Graphic Design,16,40,0,FALSE,0.79
FL250848,John Nguyen,MALE,22,Russia,Russian,AI,3,75,3.4,TRUE,0.65
FL250849,Anna Fleming,FEMALE,23,Mexico,Spanish,Data Analysis,2,20,1.3,FALSE,0.79
FL250850,Linda Williamson,FEMALE,47,France,French,Cybersecurity,16,50,1.9,FALSE,0.71
FL250851,Roy Wilson,MALE,24,France,French,Web Development,6,50,1.4,TRUE,0.63
FL250852,Jennifer Pierce,FEMALE,57,India,Hindi,UI/UX Design,10,100,4.3,FALSE,0.79
FL250853,Jason Johnson,MALE,48,Spain,Spanish,Graphic Design,16,30,2.6,FALSE,0.97
FL250854,Jasmine Lane,FEMALE,21,Turkey,Turkish,UI/UX Design,0,100,4.3,FALSE,0.79
FL250855,Evan Soto,MALE,33,Japan,Japanese,AI,13,75,0,TRUE,0.79
FL250856,Kevin Serrano,MALE,41,Turkey,Turkish,DevOps,12,40,1.3,FALSE,0.85
FL250857,Nathaniel Benson,MALE,40,Australia,English,Cybersecurity,13,50,2.9,FALSE,0.82
FL250858,Deanna Miles,FEMALE,40,Mexico,Spanish,Graphic Design,22,40,4.3,FALSE,0.95
FL250859,Beverly Roy,FEMALE,20,United States,English,Graphic Design,1,40,2.7,FALSE,0.94
FL250860,Heather Saunders,FEMALE,42,Mexico,Spanish,Web Development,9,50,4.2,FALSE,0.96
FL250861,Nicholas Guerrero,MALE,32,Canada,English,Blockchain Development,12,40,0,TRUE,0.63
FL250862,Christopher Johnson,MALE,60,Japan,Japanese,AI,9,20,2.2,FALSE,0.6
FL250863,Steven Flowers,MALE,46,Egypt,Arabic,Machine Learning,12,50,4.7,TRUE,0.77
FL250864,Marvin Woods III,MALE,29,China,Mandarin,DevOps,0,30,0,FALSE,0.63
FL250865,Michelle Cook,FEMALE,39,Brazil,Portuguese,Mobile Apps,18,20,2.5,TRUE,0.61
FL250866,Logan Zamora,MALE,55,Russia,Russian,Mobile Apps,2,50,3.9,TRUE,0.88
FL250867,Casey Roberts,MALE,55,Turkey,Turkish,Cybersecurity,9,100,1.2,TRUE,0.69
FL250868,Jerry Price,MALE,40,Indonesia,Indonesian,Data Analysis,2,75,4.5,TRUE,0.79
FL250869,Kelly Ellis,FEMALE,56,China,Mandarin,UI/UX Design,35,40,2.7,TRUE,0.82
FL250870,Caleb Guerra,MALE,57,Mexico,Spanish,Mobile Apps,21,75,2,FALSE,0.96
FL250871,Samantha Norman,FEMALE,56,Russia,Russian,DevOps,3,40,1.7,FALSE,0.71
FL250872,Sarah Clarke,FEMALE,49,Germany,German,Mobile Apps,24,75,3,TRUE,0.77
FL250873,Aaron Blair,MALE,26,Spain,Spanish,Blockchain Development,9,75,2.1,TRUE,0.79
FL250874,Courtney Burton,FEMALE,36,South Korea,Korean,UI/UX Design,0,75,1.5,FALSE,0.73
FL250875,Gerald Taylor,MALE,20,Russia,Russian,Web Development,2,30,1.7,TRUE,0.6
FL250876,Mary Ward,FEMALE,40,Spain,Spanish,AI,9,40,1.2,TRUE,0.67
FL250877,Mrs. Lisa Beard DVM,FEMALE,30,India,Hindi,Mobile Apps,6,75,0,FALSE,0.8
FL250878,Larry Wallace,MALE,51,Australia,English,Graphic Design,21,20,2.6,TRUE,0.79
FL250879,Jeremiah Thompson,MALE,46,United States,English,UI/UX Design,24,40,3.3,TRUE,0.87
FL250880,Mrs. Jessica Williams DVM,FEMALE,25,South Korea,Korean,AI,6,20,2.1,FALSE,0.79
FL250881,Martin Moreno,MALE,53,Netherlands,Dutch,Web Development,32,50,2.6,TRUE,0.79
FL250882,Yolanda Proctor,FEMALE,50,Egypt,Arabic,Mobile Apps,31,100,2.9,TRUE,0.89
FL250883,Allen Turner,MALE,45,South Korea,Korean,AI,9,20,3.3,TRUE,0.93
FL250884,Beth Huff,FEMALE,48,Canada,English,Cybersecurity,24,100,4.8,TRUE,0.84
FL250885,John Mckinney,MALE,30,Indonesia,Indonesian,DevOps,9,100,4.5,FALSE,0.78
FL250886,Sarah Ho,FEMALE,33,Netherlands,Dutch,UI/UX Design,6,50,3.1,FALSE,0.9
FL250887,Lindsey Wang,FEMALE,50,United Kingdom,English,DevOps,11,40,4.9,TRUE,0.88
FL250888,Margaret Schwartz,FEMALE,24,Indonesia,Indonesian,Data Analysis,9,20,0,FALSE,0.76
FL250889,Kyle Ray,MALE,38,Italy,Italian,Web Development,14,75,1.5,FALSE,0.62
FL250890,Isaac Hebert,MALE,56,Japan,Japanese,DevOps,2,75,2.4,FALSE,0.79
FL250891,Michele Jones,FEMALE,41,Russia,Russian,DevOps,2,100,4.5,FALSE,0.75
FL250892,Austin Allen,MALE,41,Italy,Italian,UI/UX Design,11,100,2.5,TRUE,0.8
FL250893,Haley Castro,FEMALE,42,Germany,German,Graphic Design,13,30,3.3,FALSE,0.63
FL250894,David Armstrong,MALE,26,India,Hindi,Blockchain Development,7,75,3,FALSE,0.84
FL250895,Wendy Mitchell,FEMALE,44,Canada,English,Cybersecurity,25,75,2.7,TRUE,0.78
FL250896,Anthony Hernandez,MALE,46,Canada,English,Graphic Design,20,20,1.2,FALSE,0.74
FL250897,Erica Johnson,FEMALE,36,United States,English,UI/UX Design,8,50,4.3,FALSE,0.9
FL250898,Randall Barrett,MALE,26,Netherlands,Dutch,AI,6,40,1.3,FALSE,0.79
FL250899,Nathan Huff,MALE,21,Germany,German,UI/UX Design,3,50,4.6,TRUE,0.79
FL250900,Robin Walsh,FEMALE,39,Indonesia,Indonesian,UI/UX Design,18,50,2.1,FALSE,0.75
FL250901,Yvonne Robinson,FEMALE,37,United States,English,Blockchain Development,18,40,4.5,FALSE,0.72
FL250902,Kathleen Hendrix,FEMALE,47,Russia,Russian,UI/UX Design,3,40,4.4,TRUE,0.92
FL250903,Jennifer Baker,FEMALE,53,Russia,Russian,Graphic Design,32,20,0,FALSE,0.79
FL250904,Kim Martinez,FEMALE,53,Argentina,Spanish,Mobile Apps,19,20,1.3,FALSE,0.79
FL250905,Andrew Little,MALE,21,India,Hindi,Data Analysis,2,50,2.6,FALSE,0.86
FL250906,Kelly Shelton,FEMALE,35,United Kingdom,English,Blockchain Development,0,40,2.6,TRUE,0.85
FL250907,Steven Duncan,MALE,31,Argentina,Spanish,Machine Learning,13,40,1.2,FALSE,0.62
FL250908,Kristen Haney,FEMALE,55,South Korea,Korean,AI,2,30,3.1,TRUE,0.91
FL250909,Kathy Reese,FEMALE,59,Turkey,Turkish,Web Development,11,75,2.3,TRUE,0.8
FL250910,Steven Murphy,MALE,59,France,French,Cybersecurity,17,100,4,FALSE,0.72
FL250911,William Hartman,MALE,47,India,Hindi,Blockchain Development,10,75,1.9,FALSE,0.79
FL250912,Sonya Haley,FEMALE,53,South Africa,Afrikaans,Machine Learning,26,75,2.4,TRUE,0.79
FL250913,Robert Evans,MALE,49,South Africa,Afrikaans,Data Analysis,9,30,2.6,TRUE,0.74
FL250914,Patricia Richardson,FEMALE,50,South Africa,Afrikaans,Mobile Apps,8,50,3.7,TRUE,0.82
FL250915,Carolyn Lopez,FEMALE,59,South Korea,Korean,Machine Learning,22,100,1.1,FALSE,0.85
FL250916,Kyle Burns,MALE,33,Turkey,Turkish,Data Analysis,8,75,2.3,TRUE,0.68
FL250917,Margaret Garcia,FEMALE,45,Canada,English,Web Development,22,40,3.7,TRUE,0.99
FL250918,Brittany Barker,FEMALE,36,Italy,Italian,Graphic Design,14,30,1.9,FALSE,0.62
FL250919,Paul Campbell,MALE,46,South Africa,Afrikaans,UI/UX Design,6,30,1.5,FALSE,0.79
FL250920,Amy Morrow,FEMALE,53,Turkey,Turkish,Graphic Design,14,30,0,FALSE,0.83
FL250921,Amy Fitzgerald,FEMALE,24,United States,English,Web Development,2,30,3.6,FALSE,0.92
FL250922,Anita Becker,FEMALE,49,Spain,Spanish,DevOps,4,75,2.1,FALSE,0.85
FL250923,Mrs. Amy Brooks,FEMALE,49,South Korea,Korean,AI,4,75,2.9,FALSE,0.79
FL250924,Lori Marshall,FEMALE,49,South Korea,Korean,Mobile Apps,24,100,3.6,TRUE,0.79
FL250925,Jennifer Miller,FEMALE,58,Brazil,Portuguese,Blockchain Development,29,30,3.3,TRUE,0.89
FL250926,Thomas Young,MALE,50,South Africa,Afrikaans,UI/UX Design,13,40,2.5,TRUE,0.81
FL250927,Zachary Larsen,MALE,27,South Africa,Afrikaans,DevOps,1,100,3.7,TRUE,0.61
FL250928,Valerie Gutierrez,FEMALE,20,South Korea,Korean,Machine Learning,9,30,4.6,TRUE,0.79
FL250929,Daniel Parker,MALE,52,Russia,Russian,Blockchain Development,15,40,0,TRUE,0.92
FL250930,Nicole Bennett,FEMALE,22,France,French,Machine Learning,2,30,2,FALSE,0.96
FL250931,Lauren Lowery,FEMALE,38,Turkey,Turkish,Web Development,14,100,1.7,FALSE,0.66
FL250932,Alexander Woodward,MALE,21,Canada,English,Graphic Design,0,100,3,FALSE,0.64
FL250933,Anthony Walter,MALE,41,Australia,English,AI,15,40,3.4,FALSE,1
FL250934,Valerie Finley,FEMALE,33,Indonesia,Indonesian,Blockchain Development,6,40,3.2,TRUE,0.95
FL250935,Deborah Kelley,FEMALE,38,Mexico,Spanish,Mobile Apps,11,40,2.8,FALSE,0.91
FL250936,Kristina Miller,FEMALE,26,Russia,Russian,DevOps,8,20,4.1,TRUE,0.82
FL250937,Anne Hampton,FEMALE,43,Netherlands,Dutch,AI,3,20,0,TRUE,0.95
FL250938,Sandra Henry,FEMALE,21,Italy,Italian,Cybersecurity,0,40,0,TRUE,0.95
FL250939,Tony Hester,MALE,47,South Korea,Korean,Mobile Apps,7,30,2.6,FALSE,0.69
FL250940,Nathan Davis,MALE,35,Spain,Spanish,Graphic Design,6,40,2.6,TRUE,0.91
FL250941,Erica Jackson,FEMALE,37,Indonesia,Indonesian,Mobile Apps,9,30,2.7,TRUE,0.79
FL250942,Nancy Glover,FEMALE,38,Brazil,Portuguese,AI,15,40,4,FALSE,0.62
FL250943,Richard Sanchez,MALE,40,Canada,English,Data Analysis,20,20,2.5,FALSE,0.81
FL250944,Savannah Reid,FEMALE,46,Brazil,Portuguese,Data Analysis,16,75,0,FALSE,0.94
FL250945,Robert Salazar,MALE,56,Egypt,Arabic,DevOps,22,30,2.6,FALSE,0.95
FL250946,Hector Greer,MALE,24,Turkey,Turkish,Graphic Design,2,40,1.6,FALSE,1
FL250947,Thomas Jackson,MALE,41,Mexico,Spanish,AI,1,75,0,TRUE,0.94
FL250948,Tina Clark,FEMALE,38,Turkey,Turkish,Mobile Apps,8,30,4,TRUE,0.92
FL250949,Heather Brown,FEMALE,28,France,French,DevOps,8,50,2.5,TRUE,0.95
FL250950,John Weaver,MALE,25,Brazil,Portuguese,DevOps,7,20,3.8,FALSE,0.97
FL250951,Bradley Harris,MALE,41,United Kingdom,English,DevOps,8,50,4.8,FALSE,0.75
FL250952,Cassandra Macdonald,FEMALE,45,Mexico,Spanish,Data Analysis,6,40,2,TRUE,0.78
FL250953,Matthew White,MALE,47,Turkey,Turkish,DevOps,16,100,3.3,FALSE,0.65
FL250954,Miss Kimberly Marshall,FEMALE,59,United Kingdom,English,Data Analysis,40,40,2.5,TRUE,0.7
FL250955,Laura Thompson,FEMALE,25,Canada,English,Blockchain Development,6,100,2.6,TRUE,0.78
FL250956,Nathan Soto,MALE,27,Australia,English,Web Development,3,50,2.6,TRUE,0.96
FL250957,Rhonda Hines,FEMALE,57,Australia,English,AI,5,100,0,TRUE,0.8
FL250958,Gabrielle Bowman,FEMALE,34,Turkey,Turkish,UI/UX Design,12,20,1.6,TRUE,0.64
FL250959,Julian Edwards,MALE,55,France,French,UI/UX Design,33,50,0,FALSE,0.92
FL250960,Nicholas Scott,MALE,21,Egypt,Arabic,Blockchain Development,1,100,0,TRUE,0.79
FL250961,Daniel Green,MALE,53,Netherlands,Dutch,DevOps,27,20,4.7,TRUE,0.71
FL250962,Catherine Johnston,FEMALE,21,Germany,German,UI/UX Design,1,100,0,TRUE,0.95
FL250963,Brenda Koch,FEMALE,36,Brazil,Portuguese,Web Development,9,20,4.1,FALSE,0.86
FL250964,Mr. Robert Meza,MALE,40,Germany,German,AI,2,30,1.3,TRUE,0.77
FL250965,Latoya Brown,FEMALE,59,United Kingdom,English,UI/UX Design,40,100,2.6,FALSE,0.79
FL250966,David Osborne III,MALE,45,Netherlands,Dutch,Cybersecurity,4,20,2.7,FALSE,0.72
FL250967,David Hooper,MALE,44,South Korea,Korean,Machine Learning,9,40,2.6,FALSE,0.7
FL250968,Sarah Miller,FEMALE,36,United Kingdom,English,Cybersecurity,13,30,3.6,FALSE,0.86
FL250969,Lisa Werner MD,FEMALE,26,India,Hindi,Graphic Design,1,75,3,TRUE,0.79
FL250970,Eric Jimenez,MALE,49,India,Hindi,Web Development,1,40,0,FALSE,0.82
FL250971,Jay Bush,MALE,29,France,French,Mobile Apps,3,40,0,TRUE,0.81
FL250972,Johnny Rice,MALE,32,France,French,Graphic Design,1,40,3.1,TRUE,0.76
FL250973,Matthew Strong,MALE,24,Indonesia,Indonesian,Blockchain Development,3,30,3.9,FALSE,0.9
FL250974,Mark Chandler,MALE,35,South Korea,Korean,DevOps,14,30,1.6,TRUE,0.67
FL250975,Crystal Brown,FEMALE,43,Spain,Spanish,Blockchain Development,2,40,1.8,FALSE,0.61
FL250976,Timothy Barton,MALE,53,South Korea,Korean,Machine Learning,27,100,3.7,FALSE,0.73
FL250977,Lisa Hickman,FEMALE,38,Russia,Russian,DevOps,7,75,2.6,FALSE,0.79
FL250978,Alan Mendoza,MALE,57,United Kingdom,English,Cybersecurity,29,75,4.1,FALSE,0.9
FL250979,Jason Sanders,MALE,27,China,Mandarin,Blockchain Development,5,75,1.4,TRUE,0.64
FL250980,Charles Dean,MALE,43,Argentina,Spanish,Web Development,2,100,1.1,TRUE,0.63
FL250981,Blake Newton,MALE,48,Canada,English,Data Analysis,18,40,3.9,FALSE,0.79
FL250982,David Gonzalez,MALE,26,Brazil,Portuguese,Cybersecurity,8,20,3.6,FALSE,0.67
FL250983,Cindy Williams,FEMALE,41,South Africa,Afrikaans,Graphic Design,0,40,0,FALSE,0.97
FL250984,Laura Wong DDS,FEMALE,50,Italy,Italian,Data Analysis,16,75,4.5,FALSE,0.69
FL250985,Robert Moran,MALE,48,South Africa,Afrikaans,Web Development,8,50,2.6,TRUE,0.73
FL250986,Bradley Wu,MALE,60,Spain,Spanish,Blockchain Development,39,20,1.4,TRUE,0.86
FL250987,Daniel Thomas,MALE,26,Egypt,Arabic,Machine Learning,9,50,0,TRUE,0.81
FL250988,Michelle Peterson,FEMALE,35,South Korea,Korean,Graphic Design,16,100,4.3,TRUE,0.74
FL250989,Seth Thomas,MALE,23,United States,English,Blockchain Development,4,100,2.2,TRUE,0.64
FL250990,Evan Ramos,MALE,37,Australia,English,Graphic Design,4,75,3.2,FALSE,0.76
FL250991,Michelle Solis,FEMALE,21,Argentina,Spanish,AI,2,100,3.7,TRUE,0.73
FL250992,Charlotte Taylor,FEMALE,58,Germany,German,UI/UX Design,37,50,4.9,FALSE,0.69
FL250993,Sandra Preston,FEMALE,52,Indonesia,Indonesian,Mobile Apps,32,75,3.2,FALSE,0.79
FL250994,Jim Weiss,MALE,46,Russia,Russian,Mobile Apps,8,20,2.2,FALSE,0.89
FL250995,Jennifer Hinton,FEMALE,34,South Africa,Afrikaans,DevOps,8,30,3.9,TRUE,0.95
FL250996,Albert Wilcox,MALE,56,Turkey,Turkish,DevOps,13,100,0,FALSE,0.68
FL250997,Cheryl Norris,FEMALE,26,Germany,German,Blockchain Development,6,40,2.8,FALSE,0.82
FL250998,Kathy Watkins,FEMALE,37,Japan,Japanese,Data Analysis,15,75,2.6,FALSE,0.94
FL250999,John Obrien,MALE,46,Russia,Russian,Machine Learning,22,100,2.8,TRUE,0.97
FL251000,Dawn Green,FEMALE,36,Mexico,Spanish,UI/UX Design,18,20,1.7,TRUE,0.72
